% time	cellId	IMSI	RNTI	rsrp	sinr	ComponentCarrierId
0.477214	1	1	1	3.19081e-14	67.2683	0
0.478214	1	1	1	3.19081e-14	67.2683	0
0.478214	1	1	1	3.19081e-14	67.2683	0
0.478214	1	1	1	3.19081e-14	67.2683	0
0.479214	1	1	1	3.19081e-14	67.2683	0
0.479214	1	1	1	3.19081e-14	67.2683	0
0.479214	1	1	1	3.19081e-14	67.2683	0
0.480214	1	1	1	3.19081e-14	67.2683	0
0.480214	1	1	1	3.19081e-14	67.2683	0
0.480214	1	1	1	3.19081e-14	67.2683	0
0.481214	1	1	1	3.19081e-14	67.2683	0
0.481214	1	1	1	3.19081e-14	67.2683	0
0.481214	1	1	1	3.19081e-14	67.2683	0
0.482214	1	1	1	3.19081e-14	67.2683	0
0.482214	1	1	1	3.19081e-14	67.2683	0
0.482214	1	1	1	3.19081e-14	67.2683	0
0.483214	1	1	1	3.19081e-14	67.2683	0
0.483214	1	1	1	3.19081e-14	67.2683	0
0.483214	1	1	1	3.19081e-14	67.2683	0
0.484214	1	1	1	3.19081e-14	67.2683	0
0.484214	1	1	1	3.19081e-14	67.2683	0
0.484214	1	1	1	3.19081e-14	67.2683	0
0.485214	1	1	1	3.19081e-14	67.2683	0
0.485214	1	1	1	3.19081e-14	67.2683	0
0.485214	1	1	1	3.19081e-14	67.2683	0
0.486214	1	1	1	3.19081e-14	67.2683	0
0.486214	1	1	1	3.19081e-14	67.2683	0
0.486214	1	1	1	3.19081e-14	67.2683	0
0.487214	1	1	1	3.19081e-14	67.2683	0
0.487214	1	1	1	3.19081e-14	67.2683	0
0.487214	1	1	1	3.19081e-14	67.2683	0
0.488214	1	1	1	3.19081e-14	67.2683	0
0.488214	1	1	1	3.19081e-14	67.2683	0
0.488214	1	1	1	3.19081e-14	67.2683	0
0.489214	1	1	1	3.19081e-14	67.2683	0
0.489214	1	1	1	3.19081e-14	67.2683	0
0.489214	1	1	1	3.19081e-14	67.2683	0
0.490214	1	1	1	3.19081e-14	67.2683	0
0.490214	1	1	1	3.19081e-14	67.2683	0
0.490214	1	1	1	3.19081e-14	67.2683	0
0.491214	1	1	1	3.19081e-14	67.2683	0
0.491214	1	1	1	3.19081e-14	67.2683	0
0.491214	1	1	1	3.19081e-14	67.2683	0
0.492214	1	1	1	3.19081e-14	67.2683	0
0.492214	1	1	1	3.19081e-14	67.2683	0
0.492214	1	1	1	3.19081e-14	67.2683	0
0.493214	1	1	1	3.19081e-14	67.2683	0
0.493214	1	1	1	3.19081e-14	67.2683	0
0.493214	1	1	1	3.19081e-14	67.2683	0
0.494214	1	1	1	3.19081e-14	67.2683	0
0.494214	1	1	1	3.19081e-14	67.2683	0
0.494214	1	1	1	3.19081e-14	67.2683	0
0.495214	1	1	1	3.19081e-14	67.2683	0
0.495214	1	1	1	3.19081e-14	67.2683	0
0.495214	1	1	1	3.19081e-14	67.2683	0
0.496214	1	1	1	3.19081e-14	67.2683	0
0.496214	1	1	1	3.19081e-14	67.2683	0
0.496214	1	1	1	3.19081e-14	67.2683	0
0.497214	1	1	1	3.19081e-14	67.2683	0
0.497214	1	1	1	3.19081e-14	67.2683	0
0.497214	1	1	1	3.19081e-14	67.2683	0
0.498214	1	1	1	3.19081e-14	67.2683	0
0.498214	1	1	1	3.19081e-14	67.2683	0
0.498214	1	1	1	3.19081e-14	67.2683	0
0.499214	1	1	1	3.19081e-14	67.2683	0
0.499214	1	1	1	3.19081e-14	67.2683	0
0.499214	1	1	1	3.19081e-14	67.2683	0
0.500214	1	1	1	3.19081e-14	67.2683	0
0.500214	1	1	1	3.19081e-14	67.2683	0
0.500214	1	1	1	3.19081e-14	67.2683	0
0.501214	1	1	1	3.19081e-14	67.2683	0
0.501214	1	1	1	3.19081e-14	67.2683	0
0.501214	1	1	1	3.19081e-14	67.2683	0
0.502214	1	1	1	3.19081e-14	67.2683	0
0.502214	1	1	1	3.19081e-14	67.2683	0
0.502214	1	1	1	3.19081e-14	67.2683	0
0.503214	1	1	1	3.19081e-14	67.2683	0
0.503214	1	1	1	3.19081e-14	67.2683	0
0.503214	1	1	1	3.19081e-14	67.2683	0
0.504214	1	1	1	3.19081e-14	67.2683	0
0.504214	1	1	1	3.19081e-14	67.2683	0
0.504214	1	1	1	3.19081e-14	67.2683	0
0.505214	1	1	1	3.19081e-14	67.2683	0
0.505214	1	1	1	3.19081e-14	67.2683	0
0.505214	1	1	1	3.19081e-14	67.2683	0
0.506214	1	1	1	3.19081e-14	67.2683	0
0.506214	1	1	1	3.19081e-14	67.2683	0
0.506214	1	1	1	3.19081e-14	67.2683	0
0.507214	1	1	1	3.19081e-14	67.2683	0
0.507214	1	1	1	3.19081e-14	67.2683	0
0.507214	1	1	1	3.19081e-14	67.2683	0
0.508214	1	1	1	3.19081e-14	67.2683	0
0.508214	1	1	1	3.19081e-14	67.2683	0
0.508214	1	1	1	3.19081e-14	67.2683	0
0.509214	1	1	1	3.19081e-14	67.2683	0
0.509214	1	1	1	3.19081e-14	67.2683	0
0.509214	1	1	1	3.19081e-14	67.2683	0
0.510214	1	1	1	3.19081e-14	67.2683	0
0.510214	1	1	1	3.19081e-14	67.2683	0
0.510214	1	1	1	3.19081e-14	67.2683	0
0.511214	1	1	1	3.19081e-14	67.2683	0
0.511214	1	1	1	3.19081e-14	67.2683	0
0.511214	1	1	1	3.19081e-14	67.2683	0
0.512214	1	1	1	3.19081e-14	67.2683	0
0.512214	1	1	1	3.19081e-14	67.2683	0
0.512214	1	1	1	3.19081e-14	67.2683	0
0.513214	1	1	1	3.19081e-14	67.2683	0
0.513214	1	1	1	3.19081e-14	67.2683	0
0.513214	1	1	1	3.19081e-14	67.2683	0
0.514214	1	1	1	3.19081e-14	67.2683	0
0.514214	1	1	1	3.19081e-14	67.2683	0
0.514214	1	1	1	3.19081e-14	67.2683	0
0.515214	1	1	1	3.19081e-14	67.2683	0
0.515214	1	1	1	3.19081e-14	67.2683	0
0.515214	1	1	1	3.19081e-14	67.2683	0
0.516214	1	1	1	3.19081e-14	67.2683	0
0.516214	1	1	1	3.19081e-14	67.2683	0
0.516214	1	1	1	3.19081e-14	67.2683	0
0.517214	1	1	1	3.19081e-14	67.2683	0
0.517214	1	1	1	3.19081e-14	67.2683	0
0.517214	1	1	1	3.19081e-14	67.2683	0
0.518214	1	1	1	3.19081e-14	67.2683	0
0.518214	1	1	1	3.19081e-14	67.2683	0
0.518214	1	1	1	3.19081e-14	67.2683	0
0.519214	1	1	1	3.19081e-14	67.2683	0
0.519214	1	1	1	3.19081e-14	67.2683	0
0.519214	1	1	1	3.19081e-14	67.2683	0
0.520214	1	1	1	3.19081e-14	67.2683	0
0.520214	1	1	1	3.19081e-14	67.2683	0
0.520214	1	1	1	3.19081e-14	67.2683	0
0.521214	1	1	1	3.19081e-14	67.2683	0
0.521214	1	1	1	3.19081e-14	67.2683	0
0.521214	1	1	1	3.19081e-14	67.2683	0
0.522214	1	1	1	3.19081e-14	67.2683	0
0.522214	1	1	1	3.19081e-14	67.2683	0
0.522214	1	1	1	3.19081e-14	67.2683	0
0.523214	1	1	1	3.19081e-14	67.2683	0
0.523214	1	1	1	3.19081e-14	67.2683	0
0.523214	1	1	1	3.19081e-14	67.2683	0
0.524214	1	1	1	3.19081e-14	67.2683	0
0.524214	1	1	1	3.19081e-14	67.2683	0
0.524214	1	1	1	3.19081e-14	67.2683	0
0.525214	1	1	1	3.19081e-14	67.2683	0
0.525214	1	1	1	3.19081e-14	67.2683	0
0.525214	1	1	1	3.19081e-14	67.2683	0
0.526214	1	1	1	3.19081e-14	67.2683	0
0.526214	1	1	1	3.19081e-14	67.2683	0
0.526214	1	1	1	3.19081e-14	67.2683	0
0.527214	1	1	1	3.19081e-14	67.2683	0
0.527214	1	1	1	3.19081e-14	67.2683	0
0.527214	1	1	1	3.19081e-14	67.2683	0
0.528214	1	1	1	3.19081e-14	67.2683	0
0.528214	1	1	1	3.19081e-14	67.2683	0
0.528214	1	1	1	3.19081e-14	67.2683	0
0.529214	1	1	1	3.19081e-14	67.2683	0
0.529214	1	1	1	3.19081e-14	67.2683	0
0.529214	1	1	1	3.19081e-14	67.2683	0
0.530214	1	1	1	3.19081e-14	67.2683	0
0.530214	1	1	1	3.19081e-14	67.2683	0
0.530214	1	1	1	3.19081e-14	67.2683	0
0.531214	1	1	1	3.19081e-14	67.2683	0
0.531214	1	1	1	3.19081e-14	67.2683	0
0.531214	1	1	1	3.19081e-14	67.2683	0
0.532214	1	1	1	3.19081e-14	67.2683	0
0.532214	1	1	1	3.19081e-14	67.2683	0
0.532214	1	1	1	3.19081e-14	67.2683	0
0.533214	1	1	1	3.19081e-14	67.2683	0
0.533214	1	1	1	3.19081e-14	67.2683	0
0.533214	1	1	1	3.19081e-14	67.2683	0
0.534214	1	1	1	3.19081e-14	67.2683	0
0.534214	1	1	1	3.19081e-14	67.2683	0
0.534214	1	1	1	3.19081e-14	67.2683	0
0.535214	1	1	1	3.19081e-14	67.2683	0
0.535214	1	1	1	3.19081e-14	67.2683	0
0.535214	1	1	1	3.19081e-14	67.2683	0
0.536214	1	1	1	3.19081e-14	67.2683	0
0.536214	1	1	1	3.19081e-14	67.2683	0
0.536214	1	1	1	3.19081e-14	67.2683	0
0.537214	1	1	1	3.19081e-14	67.2683	0
0.537214	1	1	1	3.19081e-14	67.2683	0
0.537214	1	1	1	3.19081e-14	67.2683	0
0.538214	1	1	1	3.19081e-14	67.2683	0
0.538214	1	1	1	3.19081e-14	67.2683	0
0.538214	1	1	1	3.19081e-14	67.2683	0
0.539214	1	1	1	3.19081e-14	67.2683	0
0.539214	1	1	1	3.19081e-14	67.2683	0
0.539214	1	1	1	3.19081e-14	67.2683	0
0.540214	1	1	1	3.19081e-14	67.2683	0
0.540214	1	1	1	3.19081e-14	67.2683	0
0.540214	1	1	1	3.19081e-14	67.2683	0
0.541214	1	1	1	3.19081e-14	67.2683	0
0.541214	1	1	1	3.19081e-14	67.2683	0
0.541214	1	1	1	3.19081e-14	67.2683	0
0.542214	1	1	1	3.19081e-14	67.2683	0
0.542214	1	1	1	3.19081e-14	67.2683	0
0.542214	1	1	1	3.19081e-14	67.2683	0
0.543214	1	1	1	3.19081e-14	67.2683	0
0.543214	1	1	1	3.19081e-14	67.2683	0
0.543214	1	1	1	3.19081e-14	67.2683	0
0.544214	1	1	1	3.19081e-14	67.2683	0
0.544214	1	1	1	3.19081e-14	67.2683	0
0.544214	1	1	1	3.19081e-14	67.2683	0
0.545214	1	1	1	3.19081e-14	67.2683	0
0.545214	1	1	1	3.19081e-14	67.2683	0
0.545214	1	1	1	3.19081e-14	67.2683	0
0.546214	1	1	1	3.19081e-14	67.2683	0
0.546214	1	1	1	3.19081e-14	67.2683	0
0.546214	1	1	1	3.19081e-14	67.2683	0
0.547214	1	1	1	3.19081e-14	67.2683	0
0.547214	1	1	1	3.19081e-14	67.2683	0
0.547214	1	1	1	3.19081e-14	67.2683	0
0.548214	1	1	1	3.19081e-14	67.2683	0
0.548214	1	1	1	3.19081e-14	67.2683	0
0.548214	1	1	1	3.19081e-14	67.2683	0
0.549214	1	1	1	3.19081e-14	67.2683	0
0.549214	1	1	1	3.19081e-14	67.2683	0
0.549214	1	1	1	3.19081e-14	67.2683	0
0.550214	1	1	1	3.19081e-14	67.2683	0
0.550214	1	1	1	3.19081e-14	67.2683	0
0.550214	1	1	1	3.19081e-14	67.2683	0
0.551214	1	1	1	3.19081e-14	67.2683	0
0.551214	1	1	1	3.19081e-14	67.2683	0
0.551214	1	1	1	3.19081e-14	67.2683	0
0.552214	1	1	1	3.19081e-14	67.2683	0
0.552214	1	1	1	3.19081e-14	67.2683	0
0.552214	1	1	1	3.19081e-14	67.2683	0
0.553214	1	1	1	3.19081e-14	67.2683	0
0.553214	1	1	1	3.19081e-14	67.2683	0
0.553214	1	1	1	3.19081e-14	67.2683	0
0.554214	1	1	1	3.19081e-14	67.2683	0
0.554214	1	1	1	3.19081e-14	67.2683	0
0.554214	1	1	1	3.19081e-14	67.2683	0
0.555214	1	1	1	3.19081e-14	67.2683	0
0.555214	1	1	1	3.19081e-14	67.2683	0
0.555214	1	1	1	3.19081e-14	67.2683	0
0.556214	1	1	1	3.19081e-14	67.2683	0
0.556214	1	1	1	3.19081e-14	67.2683	0
0.556214	1	1	1	3.19081e-14	67.2683	0
0.557214	1	1	1	3.19081e-14	67.2683	0
0.557214	1	1	1	3.19081e-14	67.2683	0
0.557214	1	1	1	3.19081e-14	67.2683	0
0.558214	1	1	1	3.19081e-14	67.2683	0
0.558214	1	1	1	3.19081e-14	67.2683	0
0.558214	1	1	1	3.19081e-14	67.2683	0
0.559214	1	1	1	3.19081e-14	67.2683	0
0.559214	1	1	1	3.19081e-14	67.2683	0
0.559214	1	1	1	3.19081e-14	67.2683	0
0.560214	1	1	1	3.19081e-14	67.2683	0
0.560214	1	1	1	3.19081e-14	67.2683	0
0.560214	1	1	1	3.19081e-14	67.2683	0
0.561214	1	1	1	3.19081e-14	67.2683	0
0.561214	1	1	1	3.19081e-14	67.2683	0
0.561214	1	1	1	3.19081e-14	67.2683	0
0.562214	1	1	1	3.19081e-14	67.2683	0
0.562214	1	1	1	3.19081e-14	67.2683	0
0.562214	1	1	1	3.19081e-14	67.2683	0
0.563214	1	1	1	3.19081e-14	67.2683	0
0.563214	1	1	1	3.19081e-14	67.2683	0
0.563214	1	1	1	3.19081e-14	67.2683	0
0.564214	1	1	1	3.19081e-14	67.2683	0
0.564214	1	1	1	3.19081e-14	67.2683	0
0.564214	1	1	1	3.19081e-14	67.2683	0
0.565214	1	1	1	3.19081e-14	67.2683	0
0.565214	1	1	1	3.19081e-14	67.2683	0
0.565214	1	1	1	3.19081e-14	67.2683	0
0.566214	1	1	1	3.19081e-14	67.2683	0
0.566214	1	1	1	3.19081e-14	67.2683	0
0.566214	1	1	1	3.19081e-14	67.2683	0
0.567214	1	1	1	3.19081e-14	67.2683	0
0.567214	1	1	1	3.19081e-14	67.2683	0
0.567214	1	1	1	3.19081e-14	67.2683	0
0.568214	1	1	1	3.19081e-14	67.2683	0
0.568214	1	1	1	3.19081e-14	67.2683	0
0.568214	1	1	1	3.19081e-14	67.2683	0
0.569214	1	1	1	3.19081e-14	67.2683	0
0.569214	1	1	1	3.19081e-14	67.2683	0
0.569214	1	1	1	3.19081e-14	67.2683	0
0.570214	1	1	1	3.19081e-14	67.2683	0
0.570214	1	1	1	3.19081e-14	67.2683	0
0.570214	1	1	1	3.19081e-14	67.2683	0
0.571214	1	1	1	3.19081e-14	67.2683	0
0.571214	1	1	1	3.19081e-14	67.2683	0
0.571214	1	1	1	3.19081e-14	67.2683	0
0.572214	1	1	1	3.19081e-14	67.2683	0
0.572214	1	1	1	3.19081e-14	67.2683	0
0.572214	1	1	1	3.19081e-14	67.2683	0
0.573214	1	1	1	3.19081e-14	67.2683	0
0.573214	1	1	1	3.19081e-14	67.2683	0
0.573214	1	1	1	3.19081e-14	67.2683	0
0.574214	1	1	1	3.19081e-14	67.2683	0
0.574214	1	1	1	3.19081e-14	67.2683	0
0.574214	1	1	1	3.19081e-14	67.2683	0
0.575214	1	1	1	3.19081e-14	67.2683	0
0.575214	1	1	1	3.19081e-14	67.2683	0
0.575214	1	1	1	3.19081e-14	67.2683	0
0.576214	1	1	1	3.19081e-14	67.2683	0
0.576214	1	1	1	3.19081e-14	67.2683	0
0.576214	1	1	1	3.19081e-14	67.2683	0
0.577214	1	1	1	3.19081e-14	67.2683	0
0.577214	1	1	1	3.19081e-14	67.2683	0
0.577214	1	1	1	3.19081e-14	67.2683	0
0.578214	1	1	1	3.19081e-14	67.2683	0
0.578214	1	1	1	3.19081e-14	67.2683	0
0.578214	1	1	1	3.19081e-14	67.2683	0
0.579214	1	1	1	3.19081e-14	67.2683	0
0.579214	1	1	1	3.19081e-14	67.2683	0
0.579214	1	1	1	3.19081e-14	67.2683	0
0.580214	1	1	1	3.19081e-14	67.2683	0
0.580214	1	1	1	3.19081e-14	67.2683	0
0.580214	1	1	1	3.19081e-14	67.2683	0
0.581214	1	1	1	3.19081e-14	67.2683	0
0.581214	1	1	1	3.19081e-14	67.2683	0
0.581214	1	1	1	3.19081e-14	67.2683	0
0.582214	1	1	1	3.19081e-14	67.2683	0
0.582214	1	1	1	3.19081e-14	67.2683	0
0.582214	1	1	1	3.19081e-14	67.2683	0
0.583214	1	1	1	3.19081e-14	67.2683	0
0.583214	1	1	1	3.19081e-14	67.2683	0
0.583214	1	1	1	3.19081e-14	67.2683	0
0.584214	1	1	1	3.19081e-14	67.2683	0
0.584214	1	1	1	3.19081e-14	67.2683	0
0.584214	1	1	1	3.19081e-14	67.2683	0
0.585214	1	1	1	3.19081e-14	67.2683	0
0.585214	1	1	1	3.19081e-14	67.2683	0
0.585214	1	1	1	3.19081e-14	67.2683	0
0.586214	1	1	1	3.19081e-14	67.2683	0
0.586214	1	1	1	3.19081e-14	67.2683	0
0.586214	1	1	1	3.19081e-14	67.2683	0
0.587214	1	1	1	3.19081e-14	67.2683	0
0.587214	1	1	1	3.19081e-14	67.2683	0
0.587214	1	1	1	3.19081e-14	67.2683	0
0.588214	1	1	1	3.19081e-14	67.2683	0
0.588214	1	1	1	3.19081e-14	67.2683	0
0.588214	1	1	1	3.19081e-14	67.2683	0
0.589214	1	1	1	3.19081e-14	67.2683	0
0.589214	1	1	1	3.19081e-14	67.2683	0
0.589214	1	1	1	3.19081e-14	67.2683	0
0.590214	1	1	1	3.19081e-14	67.2683	0
0.590214	1	1	1	3.19081e-14	67.2683	0
0.590214	1	1	1	3.19081e-14	67.2683	0
0.591214	1	1	1	3.19081e-14	67.2683	0
0.591214	1	1	1	3.19081e-14	67.2683	0
0.591214	1	1	1	3.19081e-14	67.2683	0
0.592214	1	1	1	3.19081e-14	67.2683	0
0.592214	1	1	1	3.19081e-14	67.2683	0
0.592214	1	1	1	3.19081e-14	67.2683	0
0.593214	1	1	1	3.19081e-14	67.2683	0
0.593214	1	1	1	3.19081e-14	67.2683	0
0.593214	1	1	1	3.19081e-14	67.2683	0
0.594214	1	1	1	3.19081e-14	67.2683	0
0.594214	1	1	1	3.19081e-14	67.2683	0
0.594214	1	1	1	3.19081e-14	67.2683	0
0.595214	1	1	1	3.19081e-14	67.2683	0
0.595214	1	1	1	3.19081e-14	67.2683	0
0.595214	1	1	1	3.19081e-14	67.2683	0
0.596214	1	1	1	3.19081e-14	67.2683	0
0.596214	1	1	1	3.19081e-14	67.2683	0
0.596214	1	1	1	3.19081e-14	67.2683	0
0.597214	1	1	1	3.19081e-14	67.2683	0
0.597214	1	1	1	3.19081e-14	67.2683	0
0.597214	1	1	1	3.19081e-14	67.2683	0
0.598214	1	1	1	3.19081e-14	67.2683	0
0.598214	1	1	1	3.19081e-14	67.2683	0
0.598214	1	1	1	3.19081e-14	67.2683	0
0.599214	1	1	1	3.19081e-14	67.2683	0
0.599214	1	1	1	3.19081e-14	67.2683	0
0.599214	1	1	1	3.19081e-14	67.2683	0
0.600214	1	1	1	3.19081e-14	67.2683	0
0.600214	1	1	1	3.19081e-14	67.2683	0
0.600214	1	1	1	3.19081e-14	67.2683	0
0.601214	1	1	1	3.19081e-14	67.2683	0
0.601214	1	1	1	3.19081e-14	67.2683	0
0.601214	1	1	1	3.19081e-14	67.2683	0
0.602214	1	1	1	3.19081e-14	67.2683	0
0.602214	1	1	1	3.19081e-14	67.2683	0
0.602214	1	1	1	3.19081e-14	67.2683	0
0.603214	1	1	1	3.19081e-14	67.2683	0
0.603214	1	1	1	3.19081e-14	67.2683	0
0.603214	1	1	1	3.19081e-14	67.2683	0
0.604214	1	1	1	3.19081e-14	67.2683	0
0.604214	1	1	1	3.19081e-14	67.2683	0
0.604214	1	1	1	3.19081e-14	67.2683	0
0.605214	1	1	1	3.19081e-14	67.2683	0
0.605214	1	1	1	3.19081e-14	67.2683	0
0.605214	1	1	1	3.19081e-14	67.2683	0
0.606214	1	1	1	3.19081e-14	67.2683	0
0.606214	1	1	1	3.19081e-14	67.2683	0
0.606214	1	1	1	3.19081e-14	67.2683	0
0.607214	1	1	1	3.19081e-14	67.2683	0
0.607214	1	1	1	3.19081e-14	67.2683	0
0.607214	1	1	1	3.19081e-14	67.2683	0
0.608214	1	1	1	3.19081e-14	67.2683	0
0.608214	1	1	1	3.19081e-14	67.2683	0
0.608214	1	1	1	3.19081e-14	67.2683	0
0.609214	1	1	1	3.19081e-14	67.2683	0
0.609214	1	1	1	3.19081e-14	67.2683	0
0.609214	1	1	1	3.19081e-14	67.2683	0
0.610214	1	1	1	3.19081e-14	67.2683	0
0.610214	1	1	1	3.19081e-14	67.2683	0
0.610214	1	1	1	3.19081e-14	67.2683	0
0.611214	1	1	1	3.19081e-14	67.2683	0
0.611214	1	1	1	3.19081e-14	67.2683	0
0.611214	1	1	1	3.19081e-14	67.2683	0
0.612214	1	1	1	3.19081e-14	67.2683	0
0.612214	1	1	1	3.19081e-14	67.2683	0
0.612214	1	1	1	3.19081e-14	67.2683	0
0.613214	1	1	1	3.19081e-14	67.2683	0
0.613214	1	1	1	3.19081e-14	67.2683	0
0.613214	1	1	1	3.19081e-14	67.2683	0
0.614214	1	1	1	3.19081e-14	67.2683	0
0.614214	1	1	1	3.19081e-14	67.2683	0
0.614214	1	1	1	3.19081e-14	67.2683	0
0.615214	1	1	1	3.19081e-14	67.2683	0
0.615214	1	1	1	3.19081e-14	67.2683	0
0.615214	1	1	1	3.19081e-14	67.2683	0
0.616214	1	1	1	3.19081e-14	67.2683	0
0.616214	1	1	1	3.19081e-14	67.2683	0
0.616214	1	1	1	3.19081e-14	67.2683	0
0.617214	1	1	1	3.19081e-14	67.2683	0
0.617214	1	1	1	3.19081e-14	67.2683	0
0.617214	1	1	1	3.19081e-14	67.2683	0
0.618214	1	1	1	3.19081e-14	67.2683	0
0.618214	1	1	1	3.19081e-14	67.2683	0
0.618214	1	1	1	3.19081e-14	67.2683	0
0.619214	1	1	1	3.19081e-14	67.2683	0
0.619214	1	1	1	3.19081e-14	67.2683	0
0.619214	1	1	1	3.19081e-14	67.2683	0
0.620214	1	1	1	3.19081e-14	67.2683	0
0.620214	1	1	1	3.19081e-14	67.2683	0
0.620214	1	1	1	3.19081e-14	67.2683	0
0.621214	1	1	1	3.19081e-14	67.2683	0
0.621214	1	1	1	3.19081e-14	67.2683	0
0.621214	1	1	1	3.19081e-14	67.2683	0
0.622214	1	1	1	3.19081e-14	67.2683	0
0.622214	1	1	1	3.19081e-14	67.2683	0
0.622214	1	1	1	3.19081e-14	67.2683	0
0.623214	1	1	1	3.19081e-14	67.2683	0
0.623214	1	1	1	3.19081e-14	67.2683	0
0.623214	1	1	1	3.19081e-14	67.2683	0
0.624214	1	1	1	3.19081e-14	67.2683	0
0.624214	1	1	1	3.19081e-14	67.2683	0
0.624214	1	1	1	3.19081e-14	67.2683	0
0.625214	1	1	1	3.19081e-14	67.2683	0
0.625214	1	1	1	3.19081e-14	67.2683	0
0.625214	1	1	1	3.19081e-14	67.2683	0
0.626214	1	1	1	3.19081e-14	67.2683	0
0.626214	1	1	1	3.19081e-14	67.2683	0
0.626214	1	1	1	3.19081e-14	67.2683	0
0.627214	1	1	1	3.19081e-14	67.2683	0
0.627214	1	1	1	3.19081e-14	67.2683	0
0.627214	1	1	1	3.19081e-14	67.2683	0
0.628214	1	1	1	3.19081e-14	67.2683	0
0.628214	1	1	1	3.19081e-14	67.2683	0
0.628214	1	1	1	3.19081e-14	67.2683	0
0.629214	1	1	1	3.19081e-14	67.2683	0
0.629214	1	1	1	3.19081e-14	67.2683	0
0.629214	1	1	1	3.19081e-14	67.2683	0
0.630214	1	1	1	3.19081e-14	67.2683	0
0.630214	1	1	1	3.19081e-14	67.2683	0
0.630214	1	1	1	3.19081e-14	67.2683	0
0.631214	1	1	1	3.19081e-14	67.2683	0
0.631214	1	1	1	3.19081e-14	67.2683	0
0.631214	1	1	1	3.19081e-14	67.2683	0
0.632214	1	1	1	3.19081e-14	67.2683	0
0.632214	1	1	1	3.19081e-14	67.2683	0
0.632214	1	1	1	3.19081e-14	67.2683	0
0.633214	1	1	1	3.19081e-14	67.2683	0
0.633214	1	1	1	3.19081e-14	67.2683	0
0.633214	1	1	1	3.19081e-14	67.2683	0
0.634214	1	1	1	3.19081e-14	67.2683	0
0.634214	1	1	1	3.19081e-14	67.2683	0
0.634214	1	1	1	3.19081e-14	67.2683	0
0.635214	1	1	1	3.19081e-14	67.2683	0
0.635214	1	1	1	3.19081e-14	67.2683	0
0.635214	1	1	1	3.19081e-14	67.2683	0
0.636214	1	1	1	3.19081e-14	67.2683	0
0.636214	1	1	1	3.19081e-14	67.2683	0
0.636214	1	1	1	3.19081e-14	67.2683	0
0.637214	1	1	1	3.19081e-14	67.2683	0
0.637214	1	1	1	3.19081e-14	67.2683	0
0.637214	1	1	1	3.19081e-14	67.2683	0
0.638214	1	1	1	3.19081e-14	67.2683	0
0.638214	1	1	1	3.19081e-14	67.2683	0
0.638214	1	1	1	3.19081e-14	67.2683	0
0.639214	1	1	1	3.19081e-14	67.2683	0
0.639214	1	1	1	3.19081e-14	67.2683	0
0.639214	1	1	1	3.19081e-14	67.2683	0
0.640214	1	1	1	3.19081e-14	67.2683	0
0.640214	1	1	1	3.19081e-14	67.2683	0
0.640214	1	1	1	3.19081e-14	67.2683	0
0.641214	1	1	1	3.19081e-14	67.2683	0
0.641214	1	1	1	3.19081e-14	67.2683	0
0.641214	1	1	1	3.19081e-14	67.2683	0
0.642214	1	1	1	3.19081e-14	67.2683	0
0.642214	1	1	1	3.19081e-14	67.2683	0
0.642214	1	1	1	3.19081e-14	67.2683	0
0.643214	1	1	1	3.19081e-14	67.2683	0
0.643214	1	1	1	3.19081e-14	67.2683	0
0.643214	1	1	1	3.19081e-14	67.2683	0
0.644214	1	1	1	3.19081e-14	67.2683	0
0.644214	1	1	1	3.19081e-14	67.2683	0
0.644214	1	1	1	3.19081e-14	67.2683	0
0.645214	1	1	1	3.19081e-14	67.2683	0
0.645214	1	1	1	3.19081e-14	67.2683	0
0.645214	1	1	1	3.19081e-14	67.2683	0
0.646214	1	1	1	3.19081e-14	67.2683	0
0.646214	1	1	1	3.19081e-14	67.2683	0
0.646214	1	1	1	3.19081e-14	67.2683	0
0.647214	1	1	1	3.19081e-14	67.2683	0
0.647214	1	1	1	3.19081e-14	67.2683	0
0.647214	1	1	1	3.19081e-14	67.2683	0
0.648214	1	1	1	3.19081e-14	67.2683	0
0.648214	1	1	1	3.19081e-14	67.2683	0
0.648214	1	1	1	3.19081e-14	67.2683	0
0.649214	1	1	1	3.19081e-14	67.2683	0
0.649214	1	1	1	3.19081e-14	67.2683	0
0.649214	1	1	1	3.19081e-14	67.2683	0
0.650214	1	1	1	3.19081e-14	67.2683	0
0.650214	1	1	1	3.19081e-14	67.2683	0
0.650214	1	1	1	3.19081e-14	67.2683	0
0.651214	1	1	1	3.19081e-14	67.2683	0
0.651214	1	1	1	3.19081e-14	67.2683	0
0.651214	1	1	1	3.19081e-14	67.2683	0
0.652214	1	1	1	3.19081e-14	67.2683	0
0.652214	1	1	1	3.19081e-14	67.2683	0
0.652214	1	1	1	3.19081e-14	67.2683	0
0.653214	1	1	1	3.19081e-14	67.2683	0
0.653214	1	1	1	3.19081e-14	67.2683	0
0.653214	1	1	1	3.19081e-14	67.2683	0
0.654214	1	1	1	3.19081e-14	67.2683	0
0.654214	1	1	1	3.19081e-14	67.2683	0
0.654214	1	1	1	3.19081e-14	67.2683	0
0.655214	1	1	1	3.19081e-14	67.2683	0
0.655214	1	1	1	3.19081e-14	67.2683	0
0.655214	1	1	1	3.19081e-14	67.2683	0
0.656214	1	1	1	3.19081e-14	67.2683	0
0.656214	1	1	1	3.19081e-14	67.2683	0
