% time	cellId	IMSI	RNTI	txMode	layer	mcs	size	rv	ndi	correct	ccId
1102	1	1	1	2	0	22	2769	0	1	1	0
1102	1	1	1	2	0	22	2769	0	1	1	0
1102	1	1	1	2	1	22	2769	0	1	1	0
1102	1	1	1	2	1	22	2769	0	1	1	0
1102	1	1	1	2	1	22	2769	0	1	1	0
1103	1	1	1	2	0	22	2769	0	1	1	0
1103	1	1	1	2	0	22	2769	0	1	1	0
1103	1	1	1	2	0	22	2769	0	1	1	0
1103	1	1	1	2	1	22	2769	0	1	1	0
1103	1	1	1	2	1	22	2769	0	1	1	0
1103	1	1	1	2	1	22	2769	0	1	1	0
1104	1	1	1	2	0	22	2769	0	1	1	0
1104	1	1	1	2	0	22	2769	0	1	1	0
1104	1	1	1	2	0	22	2769	0	1	1	0
1104	1	1	1	2	1	22	2769	0	1	1	0
1104	1	1	1	2	1	22	2769	0	1	1	0
1104	1	1	1	2	1	22	2769	0	1	1	0
1105	1	1	1	2	0	22	2769	0	1	1	0
1105	1	1	1	2	0	22	2769	0	1	1	0
1105	1	1	1	2	0	22	2769	0	1	1	0
1105	1	1	1	2	1	22	2769	0	1	1	0
1105	1	1	1	2	1	22	2769	0	1	1	0
1105	1	1	1	2	1	22	2769	0	1	1	0
1106	1	1	1	2	0	22	2769	0	1	1	0
1106	1	1	1	2	0	22	2769	0	1	1	0
1106	1	1	1	2	0	22	2769	0	1	1	0
1106	1	1	1	2	1	22	2769	0	1	1	0
1106	1	1	1	2	1	22	2769	0	1	1	0
1106	1	1	1	2	1	22	2769	0	1	1	0
1107	1	1	1	2	0	22	2769	0	1	1	0
1107	1	1	1	2	0	22	2769	0	1	1	0
1107	1	1	1	2	0	22	2769	0	1	1	0
1107	1	1	1	2	1	22	2769	0	1	1	0
1107	1	1	1	2	1	22	2769	0	1	1	0
1107	1	1	1	2	1	22	2769	0	1	1	0
1108	1	1	1	2	0	22	2769	0	1	1	0
1108	1	1	1	2	0	22	2769	0	1	1	0
1108	1	1	1	2	0	22	2769	0	1	1	0
1108	1	1	1	2	1	22	2769	0	1	1	0
1108	1	1	1	2	1	22	2769	0	1	1	0
1108	1	1	1	2	1	22	2769	0	1	1	0
1109	1	1	1	2	0	22	2769	0	1	1	0
1109	1	1	1	2	0	22	2769	0	1	1	0
1109	1	1	1	2	0	22	2769	0	1	1	0
1109	1	1	1	2	1	22	2769	0	1	1	0
1109	1	1	1	2	1	22	2769	0	1	1	0
1109	1	1	1	2	1	22	2769	0	1	1	0
1110	1	1	1	2	0	22	2769	0	1	1	0
1110	1	1	1	2	0	22	2769	0	1	1	0
1110	1	1	1	2	0	22	2769	0	1	1	0
1110	1	1	1	2	1	22	2769	0	1	1	0
1110	1	1	1	2	1	22	2769	0	1	1	0
1110	1	1	1	2	1	22	2769	0	1	1	0
1111	1	1	1	2	0	22	2769	0	1	1	0
1111	1	1	1	2	0	22	2769	0	1	1	0
1111	1	1	1	2	0	22	2769	0	1	1	0
1111	1	1	1	2	1	22	2769	0	1	1	0
1111	1	1	1	2	1	22	2769	0	1	1	0
1111	1	1	1	2	1	22	2769	0	1	1	0
1112	1	1	1	2	0	22	2769	0	1	1	0
1112	1	1	1	2	0	22	2769	0	1	1	0
1112	1	1	1	2	0	22	2769	0	1	1	0
1112	1	1	1	2	1	22	2769	0	1	1	0
1112	1	1	1	2	1	22	2769	0	1	1	0
1112	1	1	1	2	1	22	2769	0	1	1	0
1113	1	1	1	2	0	22	2769	0	1	1	0
1113	1	1	1	2	0	22	2769	0	1	1	0
1113	1	1	1	2	0	22	2769	0	1	1	0
1113	1	1	1	2	1	22	2769	0	1	1	0
1113	1	1	1	2	1	22	2769	0	1	1	0
1113	1	1	1	2	1	22	2769	0	1	1	0
1114	1	1	1	2	0	22	2769	0	1	1	0
1114	1	1	1	2	0	22	2769	0	1	1	0
1114	1	1	1	2	0	22	2769	0	1	1	0
1114	1	1	1	2	1	22	2769	0	1	1	0
1114	1	1	1	2	1	22	2769	0	1	1	0
1114	1	1	1	2	1	22	2769	0	1	1	0
1115	1	1	1	2	0	22	2769	0	1	1	0
1115	1	1	1	2	0	22	2769	0	1	1	0
1115	1	1	1	2	0	22	2769	0	1	1	0
1115	1	1	1	2	1	22	2769	0	1	1	0
1115	1	1	1	2	1	22	2769	0	1	1	0
1115	1	1	1	2	1	22	2769	0	1	1	0
1116	1	1	1	2	0	22	2769	0	1	1	0
1116	1	1	1	2	0	22	2769	0	1	1	0
1116	1	1	1	2	0	22	2769	0	1	1	0
1116	1	1	1	2	1	22	2769	0	1	1	0
1116	1	1	1	2	1	22	2769	0	1	1	0
1116	1	1	1	2	1	22	2769	0	1	1	0
1117	1	1	1	2	0	22	2769	0	1	1	0
1117	1	1	1	2	0	22	2769	0	1	1	0
1117	1	1	1	2	0	22	2769	0	1	1	0
1117	1	1	1	2	1	22	2769	0	1	1	0
1117	1	1	1	2	1	22	2769	0	1	1	0
1117	1	1	1	2	1	22	2769	0	1	1	0
1118	1	1	1	2	0	22	2769	0	1	1	0
1118	1	1	1	2	0	22	2769	0	1	1	0
1118	1	1	1	2	0	22	2769	0	1	1	0
1118	1	1	1	2	1	22	2769	0	1	1	0
1118	1	1	1	2	1	22	2769	0	1	1	0
1118	1	1	1	2	1	22	2769	0	1	1	0
1119	1	1	1	2	0	22	2769	0	1	1	0
1119	1	1	1	2	0	22	2769	0	1	1	0
1119	1	1	1	2	0	22	2769	0	1	1	0
1119	1	1	1	2	1	22	2769	0	1	1	0
1119	1	1	1	2	1	22	2769	0	1	1	0
1119	1	1	1	2	1	22	2769	0	1	1	0
1120	1	1	1	2	0	22	2769	0	1	1	0
1120	1	1	1	2	0	22	2769	0	1	1	0
1120	1	1	1	2	0	22	2769	0	1	1	0
1120	1	1	1	2	1	22	2769	0	1	1	0
1120	1	1	1	2	1	22	2769	0	1	1	0
1120	1	1	1	2	1	22	2769	0	1	1	0
1121	1	1	1	2	0	22	2769	0	1	1	0
1121	1	1	1	2	0	22	2769	0	1	1	0
1121	1	1	1	2	0	22	2769	0	1	1	0
1121	1	1	1	2	1	22	2769	0	1	1	0
1121	1	1	1	2	1	22	2769	0	1	1	0
1121	1	1	1	2	1	22	2769	0	1	1	0
1122	1	1	1	2	0	22	2769	0	1	1	0
1122	1	1	1	2	0	22	2769	0	1	1	0
1122	1	1	1	2	0	22	2769	0	1	1	0
1122	1	1	1	2	1	22	2769	0	1	1	0
1122	1	1	1	2	1	22	2769	0	1	1	0
1122	1	1	1	2	1	22	2769	0	1	1	0
1123	1	1	1	2	0	22	2769	0	1	1	0
1123	1	1	1	2	0	22	2769	0	1	1	0
1123	1	1	1	2	0	22	2769	0	1	1	0
1123	1	1	1	2	1	22	2769	0	1	1	0
1123	1	1	1	2	1	22	2769	0	1	1	0
1123	1	1	1	2	1	22	2769	0	1	1	0
1124	1	1	1	2	0	22	2769	0	1	1	0
1124	1	1	1	2	0	22	2769	0	1	1	0
1124	1	1	1	2	0	22	2769	0	1	1	0
1124	1	1	1	2	1	22	2769	0	1	1	0
1124	1	1	1	2	1	22	2769	0	1	1	0
1124	1	1	1	2	1	22	2769	0	1	1	0
1125	1	1	1	2	0	22	2769	0	1	1	0
1125	1	1	1	2	0	22	2769	0	1	1	0
1125	1	1	1	2	0	22	2769	0	1	1	0
1125	1	1	1	2	1	22	2769	0	1	1	0
1125	1	1	1	2	1	22	2769	0	1	1	0
1125	1	1	1	2	1	22	2769	0	1	1	0
1126	1	1	1	2	0	22	2769	0	1	1	0
1126	1	1	1	2	0	22	2769	0	1	1	0
1126	1	1	1	2	0	22	2769	0	1	1	0
1126	1	1	1	2	1	22	2769	0	1	1	0
1126	1	1	1	2	1	22	2769	0	1	1	0
1126	1	1	1	2	1	22	2769	0	1	1	0
1127	1	1	1	2	0	22	2769	0	1	1	0
1127	1	1	1	2	0	22	2769	0	1	1	0
1127	1	1	1	2	0	22	2769	0	1	1	0
1127	1	1	1	2	1	22	2769	0	1	1	0
1127	1	1	1	2	1	22	2769	0	1	1	0
1127	1	1	1	2	1	22	2769	0	1	1	0
1128	1	1	1	2	0	22	2769	0	1	1	0
1128	1	1	1	2	0	22	2769	0	1	1	0
1128	1	1	1	2	0	22	2769	0	1	1	0
1128	1	1	1	2	1	22	2769	0	1	1	0
1128	1	1	1	2	1	22	2769	0	1	1	0
1128	1	1	1	2	1	22	2769	0	1	1	0
1129	1	1	1	2	0	22	2769	0	1	1	0
1129	1	1	1	2	0	22	2769	0	1	1	0
1129	1	1	1	2	0	22	2769	0	1	1	0
1129	1	1	1	2	1	22	2769	0	1	1	0
1129	1	1	1	2	1	22	2769	0	1	1	0
1129	1	1	1	2	1	22	2769	0	1	1	0
1130	1	1	1	2	0	22	2769	0	1	1	0
1130	1	1	1	2	0	22	2769	0	1	1	0
1130	1	1	1	2	0	22	2769	0	1	1	0
1130	1	1	1	2	1	22	2769	0	1	1	0
1130	1	1	1	2	1	22	2769	0	1	1	0
1130	1	1	1	2	1	22	2769	0	1	1	0
1131	1	1	1	2	0	22	2769	0	1	1	0
1131	1	1	1	2	0	22	2769	0	1	1	0
1131	1	1	1	2	0	22	2769	0	1	1	0
1131	1	1	1	2	1	22	2769	0	1	1	0
1131	1	1	1	2	1	22	2769	0	1	1	0
1131	1	1	1	2	1	22	2769	0	1	1	0
1132	1	1	1	2	0	22	2769	0	1	1	0
1132	1	1	1	2	0	22	2769	0	1	1	0
1132	1	1	1	2	0	22	2769	0	1	1	0
1132	1	1	1	2	1	22	2769	0	1	1	0
1132	1	1	1	2	1	22	2769	0	1	1	0
1132	1	1	1	2	1	22	2769	0	1	1	0
1133	1	1	1	2	0	22	2769	0	1	1	0
1133	1	1	1	2	0	22	2769	0	1	1	0
1133	1	1	1	2	0	22	2769	0	1	1	0
1133	1	1	1	2	1	22	2769	0	1	1	0
1133	1	1	1	2	1	22	2769	0	1	1	0
1133	1	1	1	2	1	22	2769	0	1	1	0
1134	1	1	1	2	0	22	2769	0	1	1	0
1134	1	1	1	2	0	22	2769	0	1	1	0
1134	1	1	1	2	0	22	2769	0	1	1	0
1134	1	1	1	2	1	22	2769	0	1	1	0
1134	1	1	1	2	1	22	2769	0	1	1	0
1134	1	1	1	2	1	22	2769	0	1	1	0
1135	1	1	1	2	0	22	2769	0	1	1	0
1135	1	1	1	2	0	22	2769	0	1	1	0
1135	1	1	1	2	0	22	2769	0	1	1	0
1135	1	1	1	2	1	22	2769	0	1	1	0
1135	1	1	1	2	1	22	2769	0	1	1	0
1135	1	1	1	2	1	22	2769	0	1	1	0
1136	1	1	1	2	0	22	2769	0	1	1	0
1136	1	1	1	2	0	22	2769	0	1	1	0
1136	1	1	1	2	0	22	2769	0	1	1	0
1136	1	1	1	2	1	22	2769	0	1	1	0
1136	1	1	1	2	1	22	2769	0	1	1	0
1136	1	1	1	2	1	22	2769	0	1	1	0
1137	1	1	1	2	0	22	2769	0	1	1	0
1137	1	1	1	2	0	22	2769	0	1	1	0
1137	1	1	1	2	0	22	2769	0	1	1	0
1137	1	1	1	2	1	22	2769	0	1	1	0
1137	1	1	1	2	1	22	2769	0	1	1	0
1137	1	1	1	2	1	22	2769	0	1	1	0
1138	1	1	1	2	0	22	2769	0	1	1	0
1138	1	1	1	2	0	22	2769	0	1	1	0
1138	1	1	1	2	0	22	2769	0	1	1	0
1138	1	1	1	2	1	22	2769	0	1	1	0
1138	1	1	1	2	1	22	2769	0	1	1	0
1138	1	1	1	2	1	22	2769	0	1	1	0
1139	1	1	1	2	0	22	2769	0	1	1	0
1139	1	1	1	2	0	22	2769	0	1	1	0
1139	1	1	1	2	0	22	2769	0	1	1	0
1139	1	1	1	2	1	22	2769	0	1	1	0
1139	1	1	1	2	1	22	2769	0	1	1	0
1139	1	1	1	2	1	22	2769	0	1	1	0
1140	1	1	1	2	0	22	2769	0	1	1	0
1140	1	1	1	2	0	22	2769	0	1	1	0
1140	1	1	1	2	0	22	2769	0	1	1	0
1140	1	1	1	2	1	22	2769	0	1	1	0
1140	1	1	1	2	1	22	2769	0	1	1	0
1140	1	1	1	2	1	22	2769	0	1	1	0
1141	1	1	1	2	0	22	2769	0	1	1	0
1141	1	1	1	2	0	22	2769	0	1	1	0
1141	1	1	1	2	0	22	2769	0	1	1	0
1141	1	1	1	2	1	22	2769	0	1	1	0
1141	1	1	1	2	1	22	2769	0	1	1	0
1141	1	1	1	2	1	22	2769	0	1	1	0
1142	1	1	1	2	0	22	2769	0	1	1	0
1142	1	1	1	2	0	22	2769	0	1	1	0
1142	1	1	1	2	0	22	2769	0	1	1	0
1142	1	1	1	2	1	22	2769	0	1	1	0
1142	1	1	1	2	1	22	2769	0	1	1	0
1142	1	1	1	2	1	22	2769	0	1	1	0
1143	1	1	1	2	0	22	2769	0	1	1	0
1143	1	1	1	2	0	22	2769	0	1	1	0
1143	1	1	1	2	0	22	2769	0	1	1	0
1143	1	1	1	2	1	22	2769	0	1	1	0
1143	1	1	1	2	1	22	2769	0	1	1	0
1143	1	1	1	2	1	22	2769	0	1	1	0
1144	1	1	1	2	0	22	2769	0	1	1	0
1144	1	1	1	2	0	22	2769	0	1	1	0
1144	1	1	1	2	0	22	2769	0	1	1	0
1144	1	1	1	2	1	22	2769	0	1	1	0
1144	1	1	1	2	1	22	2769	0	1	1	0
1144	1	1	1	2	1	22	2769	0	1	1	0
1145	1	1	1	2	0	22	2769	0	1	1	0
1145	1	1	1	2	0	22	2769	0	1	1	0
1145	1	1	1	2	0	22	2769	0	1	1	0
1145	1	1	1	2	1	22	2769	0	1	1	0
1145	1	1	1	2	1	22	2769	0	1	1	0
1145	1	1	1	2	1	22	2769	0	1	1	0
1146	1	1	1	2	0	22	2769	0	1	1	0
1146	1	1	1	2	0	22	2769	0	1	1	0
1146	1	1	1	2	0	22	2769	0	1	1	0
1146	1	1	1	2	1	22	2769	0	1	1	0
1146	1	1	1	2	1	22	2769	0	1	1	0
1146	1	1	1	2	1	22	2769	0	1	1	0
1147	1	1	1	2	0	22	2769	0	1	1	0
1147	1	1	1	2	0	22	2769	0	1	1	0
1147	1	1	1	2	0	22	2769	0	1	1	0
1147	1	1	1	2	1	22	2769	0	1	1	0
1147	1	1	1	2	1	22	2769	0	1	1	0
1147	1	1	1	2	1	22	2769	0	1	1	0
1148	1	1	1	2	0	22	2769	0	1	1	0
1148	1	1	1	2	0	22	2769	0	1	1	0
1148	1	1	1	2	0	22	2769	0	1	1	0
1148	1	1	1	2	1	22	2769	0	1	1	0
1148	1	1	1	2	1	22	2769	0	1	1	0
1148	1	1	1	2	1	22	2769	0	1	1	0
1149	1	1	1	2	0	22	2769	0	1	1	0
1149	1	1	1	2	0	22	2769	0	1	1	0
1149	1	1	1	2	0	22	2769	0	1	1	0
1149	1	1	1	2	1	22	2769	0	1	1	0
1149	1	1	1	2	1	22	2769	0	1	1	0
1149	1	1	1	2	1	22	2769	0	1	1	0
1150	1	1	1	2	0	22	2769	0	1	1	0
1150	1	1	1	2	0	22	2769	0	1	1	0
1150	1	1	1	2	0	22	2769	0	1	1	0
1150	1	1	1	2	1	22	2769	0	1	1	0
1150	1	1	1	2	1	22	2769	0	1	1	0
1150	1	1	1	2	1	22	2769	0	1	1	0
1151	1	1	1	2	0	22	2769	0	1	1	0
1151	1	1	1	2	0	22	2769	0	1	1	0
1151	1	1	1	2	0	22	2769	0	1	1	0
1151	1	1	1	2	1	22	2769	0	1	1	0
1151	1	1	1	2	1	22	2769	0	1	1	0
1151	1	1	1	2	1	22	2769	0	1	1	0
1152	1	1	1	2	0	22	2769	0	1	1	0
1152	1	1	1	2	0	22	2769	0	1	1	0
1152	1	1	1	2	0	22	2769	0	1	1	0
1152	1	1	1	2	1	22	2769	0	1	1	0
1152	1	1	1	2	1	22	2769	0	1	1	0
1152	1	1	1	2	1	22	2769	0	1	1	0
1153	1	1	1	2	0	22	2769	0	1	1	0
1153	1	1	1	2	0	22	2769	0	1	1	0
1153	1	1	1	2	0	22	2769	0	1	1	0
1153	1	1	1	2	1	22	2769	0	1	1	0
1153	1	1	1	2	1	22	2769	0	1	1	0
1153	1	1	1	2	1	22	2769	0	1	1	0
1154	1	1	1	2	0	22	2769	0	1	1	0
1154	1	1	1	2	0	22	2769	0	1	1	0
1154	1	1	1	2	0	22	2769	0	1	1	0
1154	1	1	1	2	1	22	2769	0	1	1	0
1154	1	1	1	2	1	22	2769	0	1	1	0
1154	1	1	1	2	1	22	2769	0	1	1	0
1155	1	1	1	2	0	22	2769	0	1	1	0
1155	1	1	1	2	0	22	2769	0	1	1	0
1155	1	1	1	2	0	22	2769	0	1	1	0
1155	1	1	1	2	1	22	2769	0	1	1	0
1155	1	1	1	2	1	22	2769	0	1	1	0
1155	1	1	1	2	1	22	2769	0	1	1	0
1156	1	1	1	2	0	22	2769	0	1	1	0
1156	1	1	1	2	0	22	2769	0	1	1	0
1156	1	1	1	2	0	22	2769	0	1	1	0
1156	1	1	1	2	1	22	2769	0	1	1	0
1156	1	1	1	2	1	22	2769	0	1	1	0
1156	1	1	1	2	1	22	2769	0	1	1	0
1157	1	1	1	2	0	22	2769	0	1	1	0
1157	1	1	1	2	0	22	2769	0	1	1	0
1157	1	1	1	2	0	22	2769	0	1	1	0
1157	1	1	1	2	1	22	2769	0	1	1	0
1157	1	1	1	2	1	22	2769	0	1	1	0
1157	1	1	1	2	1	22	2769	0	1	1	0
1158	1	1	1	2	0	22	2769	0	1	1	0
1158	1	1	1	2	0	22	2769	0	1	1	0
1158	1	1	1	2	0	22	2769	0	1	1	0
1158	1	1	1	2	1	22	2769	0	1	1	0
1158	1	1	1	2	1	22	2769	0	1	1	0
1158	1	1	1	2	1	22	2769	0	1	1	0
1159	1	1	1	2	0	22	2769	0	1	1	0
1159	1	1	1	2	0	22	2769	0	1	1	0
1159	1	1	1	2	0	22	2769	0	1	1	0
1159	1	1	1	2	1	22	2769	0	1	1	0
1159	1	1	1	2	1	22	2769	0	1	1	0
1159	1	1	1	2	1	22	2769	0	1	1	0
1160	1	1	1	2	0	22	2769	0	1	1	0
1160	1	1	1	2	0	22	2769	0	1	1	0
1160	1	1	1	2	0	22	2769	0	1	1	0
1160	1	1	1	2	1	22	2769	0	1	1	0
1160	1	1	1	2	1	22	2769	0	1	1	0
1160	1	1	1	2	1	22	2769	0	1	1	0
1161	1	1	1	2	0	22	2769	0	1	1	0
1161	1	1	1	2	0	22	2769	0	1	1	0
1161	1	1	1	2	0	22	2769	0	1	1	0
1161	1	1	1	2	1	22	2769	0	1	1	0
1161	1	1	1	2	1	22	2769	0	1	1	0
1161	1	1	1	2	1	22	2769	0	1	1	0
1162	1	1	1	2	0	22	2769	0	1	1	0
1162	1	1	1	2	0	22	2769	0	1	1	0
1162	1	1	1	2	0	22	2769	0	1	1	0
1162	1	1	1	2	1	22	2769	0	1	1	0
1162	1	1	1	2	1	22	2769	0	1	1	0
1162	1	1	1	2	1	22	2769	0	1	1	0
1163	1	1	1	2	0	22	2769	0	1	1	0
1163	1	1	1	2	0	22	2769	0	1	1	0
1163	1	1	1	2	0	22	2769	0	1	1	0
1163	1	1	1	2	1	22	2769	0	1	1	0
1163	1	1	1	2	1	22	2769	0	1	1	0
1163	1	1	1	2	1	22	2769	0	1	1	0
1164	1	1	1	2	0	22	2769	0	1	1	0
1164	1	1	1	2	0	22	2769	0	1	1	0
1164	1	1	1	2	0	22	2769	0	1	1	0
1164	1	1	1	2	1	22	2769	0	1	1	0
1164	1	1	1	2	1	22	2769	0	1	1	0
1164	1	1	1	2	1	22	2769	0	1	1	0
1165	1	1	1	2	0	22	2769	0	1	1	0
1165	1	1	1	2	0	22	2769	0	1	1	0
1165	1	1	1	2	0	22	2769	0	1	1	0
1165	1	1	1	2	1	22	2769	0	1	1	0
1165	1	1	1	2	1	22	2769	0	1	1	0
1165	1	1	1	2	1	22	2769	0	1	1	0
1166	1	1	1	2	0	22	2769	0	1	1	0
1166	1	1	1	2	0	22	2769	0	1	1	0
1166	1	1	1	2	0	22	2769	0	1	1	0
1166	1	1	1	2	1	22	2769	0	1	1	0
1166	1	1	1	2	1	22	2769	0	1	1	0
1166	1	1	1	2	1	22	2769	0	1	1	0
1167	1	1	1	2	0	22	2769	0	1	1	0
1167	1	1	1	2	0	22	2769	0	1	1	0
1167	1	1	1	2	0	22	2769	0	1	1	0
1167	1	1	1	2	1	22	2769	0	1	1	0
1167	1	1	1	2	1	22	2769	0	1	1	0
1167	1	1	1	2	1	22	2769	0	1	1	0
1168	1	1	1	2	0	22	2769	0	1	1	0
1168	1	1	1	2	0	22	2769	0	1	1	0
1168	1	1	1	2	0	22	2769	0	1	1	0
1168	1	1	1	2	1	22	2769	0	1	1	0
1168	1	1	1	2	1	22	2769	0	1	1	0
1168	1	1	1	2	1	22	2769	0	1	1	0
1169	1	1	1	2	0	22	2769	0	1	1	0
1169	1	1	1	2	0	22	2769	0	1	1	0
1169	1	1	1	2	0	22	2769	0	1	1	0
1169	1	1	1	2	1	22	2769	0	1	1	0
1169	1	1	1	2	1	22	2769	0	1	1	0
1169	1	1	1	2	1	22	2769	0	1	1	0
1170	1	1	1	2	0	22	2769	0	1	1	0
1170	1	1	1	2	0	22	2769	0	1	1	0
1170	1	1	1	2	0	22	2769	0	1	1	0
1170	1	1	1	2	1	22	2769	0	1	1	0
1170	1	1	1	2	1	22	2769	0	1	1	0
1170	1	1	1	2	1	22	2769	0	1	1	0
1171	1	1	1	2	0	22	2769	0	1	1	0
1171	1	1	1	2	0	22	2769	0	1	1	0
1171	1	1	1	2	0	22	2769	0	1	1	0
1171	1	1	1	2	1	22	2769	0	1	1	0
1171	1	1	1	2	1	22	2769	0	1	1	0
1171	1	1	1	2	1	22	2769	0	1	1	0
1172	1	1	1	2	0	22	2769	0	1	1	0
1172	1	1	1	2	0	22	2769	0	1	1	0
1172	1	1	1	2	0	22	2769	0	1	1	0
1172	1	1	1	2	1	22	2769	0	1	1	0
1172	1	1	1	2	1	22	2769	0	1	1	0
1172	1	1	1	2	1	22	2769	0	1	1	0
1173	1	1	1	2	0	22	2769	0	1	1	0
1173	1	1	1	2	0	22	2769	0	1	1	0
1173	1	1	1	2	0	22	2769	0	1	1	0
1173	1	1	1	2	1	22	2769	0	1	1	0
1173	1	1	1	2	1	22	2769	0	1	1	0
1173	1	1	1	2	1	22	2769	0	1	1	0
1174	1	1	1	2	0	22	2769	0	1	1	0
1174	1	1	1	2	0	22	2769	0	1	1	0
1174	1	1	1	2	0	22	2769	0	1	1	0
1174	1	1	1	2	1	22	2769	0	1	1	0
1174	1	1	1	2	1	22	2769	0	1	1	0
1174	1	1	1	2	1	22	2769	0	1	1	0
1175	1	1	1	2	0	22	2769	0	1	1	0
1175	1	1	1	2	0	22	2769	0	1	1	0
1175	1	1	1	2	0	22	2769	0	1	1	0
1175	1	1	1	2	1	22	2769	0	1	1	0
1175	1	1	1	2	1	22	2769	0	1	1	0
1175	1	1	1	2	1	22	2769	0	1	1	0
1176	1	1	1	2	0	22	2769	0	1	1	0
1176	1	1	1	2	0	22	2769	0	1	1	0
1176	1	1	1	2	0	22	2769	0	1	1	0
1176	1	1	1	2	1	22	2769	0	1	1	0
1176	1	1	1	2	1	22	2769	0	1	1	0
1176	1	1	1	2	1	22	2769	0	1	1	0
1177	1	1	1	2	0	22	2769	0	1	1	0
1177	1	1	1	2	0	22	2769	0	1	1	0
1177	1	1	1	2	0	22	2769	0	1	1	0
1177	1	1	1	2	1	22	2769	0	1	1	0
1177	1	1	1	2	1	22	2769	0	1	1	0
1177	1	1	1	2	1	22	2769	0	1	1	0
1178	1	1	1	2	0	22	2769	0	1	1	0
1178	1	1	1	2	0	22	2769	0	1	1	0
1178	1	1	1	2	0	22	2769	0	1	1	0
1178	1	1	1	2	1	22	2769	0	1	1	0
1178	1	1	1	2	1	22	2769	0	1	1	0
1178	1	1	1	2	1	22	2769	0	1	1	0
1179	1	1	1	2	0	22	2769	0	1	1	0
1179	1	1	1	2	0	22	2769	0	1	1	0
1179	1	1	1	2	0	22	2769	0	1	1	0
1179	1	1	1	2	1	22	2769	0	1	1	0
1179	1	1	1	2	1	22	2769	0	1	1	0
1179	1	1	1	2	1	22	2769	0	1	1	0
1180	1	1	1	2	0	22	2769	0	1	1	0
1180	1	1	1	2	0	22	2769	0	1	1	0
1180	1	1	1	2	0	22	2769	0	1	1	0
1180	1	1	1	2	1	22	2769	0	1	1	0
1180	1	1	1	2	1	22	2769	0	1	1	0
1180	1	1	1	2	1	22	2769	0	1	1	0
1181	1	1	1	2	0	22	2769	0	1	1	0
1181	1	1	1	2	0	22	2769	0	1	1	0
1181	1	1	1	2	0	22	2769	0	1	1	0
1181	1	1	1	2	1	22	2769	0	1	1	0
1181	1	1	1	2	1	22	2769	0	1	1	0
1181	1	1	1	2	1	22	2769	0	1	1	0
1182	1	1	1	2	0	22	2769	0	1	1	0
1182	1	1	1	2	0	22	2769	0	1	1	0
1182	1	1	1	2	0	22	2769	0	1	1	0
1182	1	1	1	2	1	22	2769	0	1	1	0
1182	1	1	1	2	1	22	2769	0	1	1	0
1182	1	1	1	2	1	22	2769	0	1	1	0
1183	1	1	1	2	0	22	2769	0	1	1	0
1183	1	1	1	2	0	22	2769	0	1	1	0
1183	1	1	1	2	0	22	2769	0	1	1	0
1183	1	1	1	2	1	22	2769	0	1	1	0
1183	1	1	1	2	1	22	2769	0	1	1	0
1183	1	1	1	2	1	22	2769	0	1	1	0
1184	1	1	1	2	0	22	2769	0	1	1	0
1184	1	1	1	2	0	22	2769	0	1	1	0
1184	1	1	1	2	0	22	2769	0	1	1	0
1184	1	1	1	2	1	22	2769	0	1	1	0
1184	1	1	1	2	1	22	2769	0	1	1	0
1184	1	1	1	2	1	22	2769	0	1	1	0
1185	1	1	1	2	0	22	2769	0	1	1	0
1185	1	1	1	2	0	22	2769	0	1	1	0
1185	1	1	1	2	0	22	2769	0	1	1	0
1185	1	1	1	2	1	22	2769	0	1	1	0
1185	1	1	1	2	1	22	2769	0	1	1	0
1185	1	1	1	2	1	22	2769	0	1	1	0
1186	1	1	1	2	0	22	2769	0	1	1	0
1186	1	1	1	2	0	22	2769	0	1	1	0
1186	1	1	1	2	0	22	2769	0	1	1	0
1186	1	1	1	2	1	22	2769	0	1	1	0
1186	1	1	1	2	1	22	2769	0	1	1	0
1186	1	1	1	2	1	22	2769	0	1	1	0
1187	1	1	1	2	0	22	2769	0	1	1	0
1187	1	1	1	2	0	22	2769	0	1	1	0
1187	1	1	1	2	0	22	2769	0	1	1	0
1187	1	1	1	2	1	22	2769	0	1	1	0
1187	1	1	1	2	1	22	2769	0	1	1	0
1187	1	1	1	2	1	22	2769	0	1	1	0
1188	1	1	1	2	0	22	2769	0	1	1	0
1188	1	1	1	2	0	22	2769	0	1	1	0
1188	1	1	1	2	0	22	2769	0	1	1	0
1188	1	1	1	2	1	22	2769	0	1	1	0
1188	1	1	1	2	1	22	2769	0	1	1	0
1188	1	1	1	2	1	22	2769	0	1	1	0
1189	1	1	1	2	0	22	2769	0	1	1	0
1189	1	1	1	2	0	22	2769	0	1	1	0
1189	1	1	1	2	0	22	2769	0	1	1	0
1189	1	1	1	2	1	22	2769	0	1	1	0
1189	1	1	1	2	1	22	2769	0	1	1	0
1189	1	1	1	2	1	22	2769	0	1	1	0
1190	1	1	1	2	0	22	2769	0	1	1	0
1190	1	1	1	2	0	22	2769	0	1	1	0
1190	1	1	1	2	0	22	2769	0	1	1	0
1190	1	1	1	2	1	22	2769	0	1	1	0
1190	1	1	1	2	1	22	2769	0	1	1	0
1190	1	1	1	2	1	22	2769	0	1	1	0
1191	1	1	1	2	0	22	2769	0	1	1	0
1191	1	1	1	2	0	22	2769	0	1	1	0
1191	1	1	1	2	0	22	2769	0	1	1	0
